flow_id,timestamp,time_step,scenario,source_node,destination_node,router_id,hop_count,path_length,bandwidth_mbps,traffic_interval_sec,active_users,traffic_load_mbps,utilization_percent,queue_occupancy_percent,latency_ms,jitter_ms,throughput_mbps,packet_loss_percent,tx_packets,rx_packets,lost_packets,retransmissions,flow_duration_sec,event_type,peak_hour,failure_event,sla_violation
136,2026-01-01 09:33:00,34,congestion,client_3,server_1,router_1,2,client-router-server,1.13,0.13,67,25.62,100.0,100.0,123.32,11.29,1.13,2.77,5236,5091,145,63,24.39,normal,0,0,1
137,2026-01-01 09:34:00,35,low,client_3,server_1,router_1,2,client-router-server,11.83,2.06,5,26.3,8.29,5.65,16.35,4.52,11.83,0.01,4453,4452,1,1,50.92,normal,0,0,0
138,2026-01-01 09:34:00,35,medium,client_2,server_1,router_1,2,client-router-server,6.08,0.83,30,64.98,68.33,49.57,72.97,10.19,6.08,0.92,2145,2126,19,19,28.93,normal,0,0,0
139,2026-01-01 09:34:00,35,high,client_3,server_1,router_1,2,client-router-server,1.7,0.43,40,88.76,100.0,57.07,107.73,9.33,1.7,2.56,1120,1092,28,16,45.45,normal,0,0,1
140,2026-01-01 09:34:00,35,congestion,client_1,server_1,router_1,2,client-router-server,0.99,0.12,62,24.55,100.0,55.2,103.07,8.1,0.99,2.54,1875,1828,47,31,53.62,normal,0,0,1
141,2026-01-01 09:35:00,36,low,client_3,server_1,router_1,2,client-router-server,8.62,1.56,13,23.91,9.08,10.62,16.01,1.53,8.62,0.01,2954,2953,1,0,31.05,normal,0,0,0
142,2026-01-01 09:35:00,36,medium,client_3,server_1,router_1,2,client-router-server,4.0,1.18,29,65.01,67.97,41.45,52.08,4.51,4.0,1.2,2448,2419,29,28,11.56,normal,0,0,0
143,2026-01-01 09:35:00,36,high,client_2,server_1,router_1,2,client-router-server,2.24,0.69,41,21.83,41.81,49.16,45.86,5.33,2.24,0.01,2844,2843,1,0,43.32,normal,0,0,0
144,2026-01-01 09:35:00,36,congestion,client_1,server_1,router_1,2,client-router-server,0.84,0.07,67,85.3,100.0,100.0,136.62,12.0,0.84,5.91,1653,1556,97,86,10.79,normal,0,0,1
145,2026-01-01 09:36:00,37,low,client_1,server_1,router_1,2,client-router-server,8.34,2.4,12,72.46,47.17,48.28,42.31,10.41,8.34,0.01,3555,3554,1,1,26.82,normal,0,0,0
146,2026-01-01 09:36:00,37,medium,client_3,server_1,router_1,2,client-router-server,4.27,1.05,22,87.49,100.0,100.0,97.74,14.82,4.27,4.88,1992,1895,97,29,37.25,normal,0,0,1
147,2026-01-01 09:36:00,37,high,client_3,server_1,router_1,2,client-router-server,2.39,0.44,50,92.27,100.0,100.0,83.69,8.12,2.39,1.88,3133,3075,58,55,59.51,normal,0,0,1
148,2026-01-01 09:36:00,37,congestion,client_2,server_1,router_1,2,client-router-server,0.95,0.08,57,41.59,100.0,56.62,114.02,11.84,0.95,5.28,5407,5122,285,147,54.88,normal,0,0,1
149,2026-01-01 09:37:00,38,low,client_1,server_1,router_1,2,client-router-server,8.01,2.31,14,71.8,54.59,59.79,66.74,6.16,8.01,0.46,4509,4489,20,11,8.79,normal,0,0,0
150,2026-01-01 09:37:00,38,medium,client_2,server_1,router_1,2,client-router-server,3.77,0.76,28,78.52,75.08,59.51,87.22,5.44,3.77,2.2,2848,2786,62,31,38.23,normal,0,0,1
151,2026-01-01 09:37:00,38,high,client_3,server_1,router_1,2,client-router-server,1.82,0.58,50,57.94,100.0,100.0,108.12,13.88,1.82,2.16,5418,5301,117,17,36.33,normal,0,0,1
152,2026-01-01 09:37:00,38,congestion,client_1,server_1,router_1,2,client-router-server,1.25,0.09,65,87.46,100.0,58.2,114.66,11.78,1.25,5.23,5283,5007,276,213,44.66,normal,0,0,1
153,2026-01-01 09:38:00,39,low,client_1,server_1,router_1,2,client-router-server,9.67,2.56,18,51.5,23.69,26.63,32.43,2.8,9.67,0.01,5408,5407,1,1,30.57,normal,0,0,0
154,2026-01-01 09:38:00,39,medium,client_1,server_1,router_1,2,client-router-server,5.52,0.96,20,24.36,24.68,19.77,30.34,3.29,5.52,0.01,5032,5031,1,0,33.28,normal,0,0,0
155,2026-01-01 09:38:00,39,high,client_3,server_1,router_1,2,client-router-server,1.54,0.53,44,45.57,100.0,100.0,94.26,7.17,1.54,4.08,1819,1745,74,72,41.51,normal,0,0,1
156,2026-01-01 09:38:00,39,congestion,client_3,server_1,router_1,2,client-router-server,0.95,0.1,61,72.13,100.0,88.0,95.5,12.23,0.95,4.49,3329,3180,149,82,25.66,normal,0,0,1
157,2026-01-01 09:39:00,40,low,client_3,server_1,router_1,2,client-router-server,12.17,1.9,9,44.17,14.94,12.18,26.26,5.89,12.17,0.01,3662,3661,1,0,31.82,normal,0,0,0
158,2026-01-01 09:39:00,40,medium,client_3,server_1,router_1,2,client-router-server,6.24,1.16,24,20.18,20.2,12.12,20.51,7.38,6.24,0.01,2919,2918,1,0,57.93,normal,0,0,0
159,2026-01-01 09:39:00,40,high,client_1,server_1,router_1,2,client-router-server,1.79,0.43,46,75.77,100.0,57.47,82.66,7.25,1.79,1.95,5237,5135,102,55,11.1,normal,0,0,1
160,2026-01-01 09:39:00,40,congestion,client_3,server_1,router_1,2,client-router-server,0.93,0.13,61,89.79,100.0,100.0,114.22,12.97,0.93,4.22,1550,1485,65,60,58.05,normal,0,0,1
161,2026-01-01 09:40:00,41,low,client_2,server_1,router_1,2,client-router-server,11.9,1.42,10,40.97,17.98,15.49,22.69,3.49,11.9,0.01,4900,4899,1,1,29.65,normal,0,0,0
162,2026-01-01 09:40:00,41,medium,client_2,server_1,router_1,2,client-router-server,3.94,1.13,27,88.7,97.39,68.44,112.68,11.41,3.94,4.76,3422,3260,162,90,15.77,normal,0,0,1
163,2026-01-01 09:40:00,41,high,client_2,server_1,router_1,2,client-router-server,1.93,0.39,51,41.81,100.0,50.76,79.24,8.68,1.93,3.68,2940,2832,108,48,30.83,normal,0,0,1
164,2026-01-01 09:40:00,41,congestion,client_1,server_1,router_1,2,client-router-server,0.96,0.12,68,72.14,100.0,70.22,132.06,10.32,0.96,1.91,5006,4911,95,95,7.86,normal,0,0,1
165,2026-01-01 09:41:00,42,low,client_2,server_1,router_1,2,client-router-server,10.82,2.41,8,50.33,20.82,18.48,27.03,9.08,10.82,0.01,3511,3510,1,1,17.68,normal,0,0,0
166,2026-01-01 09:41:00,42,medium,client_1,server_1,router_1,2,client-router-server,4.82,0.81,21,70.26,68.26,54.58,51.01,5.53,4.82,2.02,2024,1984,40,1,48.11,normal,0,0,0
167,2026-01-01 09:41:00,42,high,client_3,server_1,router_1,2,client-router-server,2.25,0.49,44,56.29,100.0,100.0,126.32,6.94,2.25,3.88,3478,3344,134,0,41.47,normal,0,0,1
168,2026-01-01 09:41:00,42,congestion,client_2,server_1,router_1,2,client-router-server,1.01,0.07,60,43.22,100.0,100.0,109.98,12.62,1.01,2.76,5973,5809,164,22,6.0,normal,0,0,1
169,2026-01-01 09:42:00,43,low,client_2,server_1,router_1,2,client-router-server,10.95,1.65,6,75.72,26.04,26.48,30.75,6.84,10.95,0.01,2590,2589,1,1,17.51,normal,0,0,0
170,2026-01-01 09:42:00,43,medium,client_1,server_1,router_1,2,client-router-server,5.12,1.35,33,72.52,65.54,36.17,76.54,3.25,5.12,0.56,4919,4892,27,20,35.09,normal,0,0,0
171,2026-01-01 09:42:00,43,high,client_2,server_1,router_1,2,client-router-server,2.49,0.66,42,94.05,100.0,69.1,102.64,5.36,2.49,4.27,4088,3914,174,113,35.36,normal,0,0,1
172,2026-01-01 09:42:00,43,congestion,client_1,server_1,router_1,2,client-router-server,0.81,0.11,58,82.16,100.0,85.94,117.31,6.9,0.81,3.48,3108,3000,108,36,51.58,normal,0,0,1
173,2026-01-01 09:43:00,44,low,client_1,server_1,router_1,2,client-router-server,12.37,1.66,16,60.06,25.31,25.01,27.36,8.33,12.37,0.01,4845,4844,1,1,29.23,normal,0,0,0
174,2026-01-01 09:43:00,44,medium,client_1,server_1,router_1,2,client-router-server,4.82,1.06,26,67.19,60.52,36.0,49.81,7.57,4.82,0.87,2130,2112,18,12,50.03,normal,0,0,0
175,2026-01-01 09:43:00,44,high,client_2,server_1,router_1,2,client-router-server,1.89,0.51,45,75.75,100.0,100.0,71.0,9.16,1.89,5.19,3822,3624,198,63,53.24,normal,0,0,1
176,2026-01-01 09:43:00,44,congestion,client_1,server_1,router_1,2,client-router-server,0.96,0.09,66,76.56,100.0,56.08,128.57,10.13,0.96,3.26,3328,3220,108,19,35.69,normal,0,0,1
177,2026-01-01 09:44:00,45,low,client_1,server_1,router_1,2,client-router-server,11.61,1.98,9,90.58,35.91,19.82,44.15,2.41,11.61,0.01,3033,3032,1,0,35.69,normal,0,0,0
178,2026-01-01 09:44:00,45,medium,client_2,server_1,router_1,2,client-router-server,6.03,0.87,30,58.45,32.33,22.64,30.9,3.87,6.03,0.01,4715,4714,1,1,47.51,normal,0,0,0
179,2026-01-01 09:44:00,45,high,client_2,server_1,router_1,2,client-router-server,2.34,0.52,45,79.94,100.0,70.65,80.51,14.34,2.34,2.72,4817,4686,131,32,51.5,normal,0,0,1
180,2026-01-01 09:44:00,45,congestion,client_2,server_1,router_1,2,client-router-server,1.18,0.11,59,22.87,84.29,68.3,73.04,5.09,1.18,4.07,5471,5249,222,214,12.14,normal,0,0,0
181,2026-01-01 09:45:00,46,low,client_3,server_1,router_1,2,client-router-server,9.4,1.77,17,66.38,46.85,33.18,54.68,6.54,9.4,0.01,1812,1811,1,0,39.4,normal,0,0,0
182,2026-01-01 09:45:00,46,medium,client_3,server_1,router_1,2,client-router-server,4.36,1.23,29,88.09,100.0,64.5,81.08,9.36,4.36,3.76,2709,2608,101,16,58.4,normal,0,0,1
183,2026-01-01 09:45:00,46,high,client_2,server_1,router_1,2,client-router-server,2.13,0.43,45,53.0,100.0,56.23,70.31,14.05,2.13,4.27,4347,4162,185,173,45.22,normal,0,0,1
184,2026-01-01 09:45:00,46,congestion,client_1,server_1,router_1,2,client-router-server,0.92,0.11,66,38.4,100.0,82.19,83.61,14.3,0.92,3.23,4922,4764,158,158,38.03,normal,0,0,1
185,2026-01-01 09:46:00,47,low,client_1,server_1,router_1,2,client-router-server,8.28,2.5,7,37.99,21.26,20.89,29.68,2.02,8.28,0.01,1583,1582,1,0,55.82,normal,0,0,0
186,2026-01-01 09:46:00,47,medium,client_3,server_1,router_1,2,client-router-server,5.13,1.25,31,39.34,47.59,40.35,48.52,5.27,5.13,0.01,2142,2141,1,0,10.18,normal,0,0,0
187,2026-01-01 09:46:00,47,high,client_2,server_1,router_1,2,client-router-server,2.02,0.54,50,44.16,82.18,95.2,70.46,9.09,2.02,2.45,3528,3442,86,25,56.34,normal,0,0,0
188,2026-01-01 09:46:00,47,congestion,client_2,server_1,router_1,2,client-router-server,0.79,0.08,68,77.03,100.0,77.77,73.09,8.78,0.79,4.82,1228,1169,59,29,48.02,normal,0,0,1
189,2026-01-01 09:47:00,48,low,client_3,server_1,router_1,2,client-router-server,9.63,2.06,14,69.59,37.42,35.67,55.9,7.7,9.63,0.01,5662,5661,1,1,29.15,normal,0,0,0
190,2026-01-01 09:47:00,48,medium,client_3,server_1,router_1,2,client-router-server,4.63,1.4,33,22.28,27.92,21.64,29.09,6.0,4.63,0.01,1521,1520,1,0,31.83,normal,0,0,0
191,2026-01-01 09:47:00,48,high,client_3,server_1,router_1,2,client-router-server,2.37,0.6,50,47.36,96.98,100.0,96.58,9.5,2.37,3.07,5715,5540,175,37,12.8,normal,0,0,1
192,2026-01-01 09:47:00,48,congestion,client_1,server_1,router_1,2,client-router-server,0.98,0.07,65,39.71,100.0,80.36,70.23,11.03,0.98,5.36,1874,1774,100,7,38.01,normal,0,0,1
193,2026-01-01 09:48:00,49,low,client_2,server_1,router_1,2,client-router-server,10.2,2.34,16,50.19,23.38,21.48,38.2,7.46,10.2,0.01,5712,5711,1,0,59.98,normal,0,0,0
194,2026-01-01 09:48:00,49,medium,client_2,server_1,router_1,2,client-router-server,4.37,1.11,25,36.55,56.88,42.99,56.97,9.97,4.37,0.5,5333,5307,26,14,33.12,normal,0,0,0
195,2026-01-01 09:48:00,49,high,client_3,server_1,router_1,2,client-router-server,1.7,0.47,44,36.99,100.0,85.18,73.82,6.93,1.7,5.13,2738,2598,140,87,37.83,normal,0,0,1
196,2026-01-01 09:48:00,49,congestion,client_3,server_1,router_1,2,client-router-server,1.01,0.08,56,28.74,100.0,98.04,108.44,12.61,1.01,5.57,5932,5602,330,143,30.46,normal,0,0,1
197,2026-01-01 09:49:00,50,low,client_2,server_1,router_1,2,client-router-server,9.85,2.34,14,23.02,13.1,14.95,19.89,5.86,9.85,0.01,3850,3849,1,1,23.33,normal,0,0,0
198,2026-01-01 09:49:00,50,medium,client_1,server_1,router_1,2,client-router-server,4.47,1.07,22,40.9,40.9,23.89,39.92,6.97,4.47,0.01,5648,5647,1,1,22.98,normal,0,0,0
199,2026-01-01 09:49:00,50,high,client_1,server_1,router_1,2,client-router-server,1.55,0.51,49,40.2,100.0,86.5,90.88,9.22,1.55,2.69,1500,1460,40,38,36.56,normal,0,0,1
200,2026-01-01 09:49:00,50,congestion,client_3,server_1,router_1,2,client-router-server,1.21,0.08,68,68.08,100.0,77.36,66.25,13.79,1.21,1.56,2809,2766,43,14,33.59,normal,0,0,1
201,2026-01-01 09:50:00,51,low,client_1,server_1,router_1,2,client-router-server,10.81,2.16,10,50.87,21.66,22.36,23.69,2.38,10.81,0.01,5215,5214,1,0,41.17,normal,0,0,0
202,2026-01-01 09:50:00,51,medium,client_2,server_1,router_1,2,client-router-server,3.89,1.11,33,28.24,34.02,20.02,38.26,5.61,3.89,0.01,3617,3616,1,0,38.76,normal,0,0,0
203,2026-01-01 09:50:00,51,high,client_1,server_1,router_1,2,client-router-server,1.78,0.37,48,45.01,100.0,64.31,121.16,12.79,1.78,1.88,1972,1935,37,16,13.74,normal,0,0,1
204,2026-01-01 09:50:00,51,congestion,client_1,server_1,router_1,2,client-router-server,1.1,0.11,65,83.55,100.0,76.18,97.32,8.26,1.1,2.11,3729,3651,78,78,12.26,normal,0,0,1
205,2026-01-01 09:51:00,52,low,client_2,server_1,router_1,2,client-router-server,11.28,2.25,5,34.07,16.62,17.15,22.45,6.1,11.28,0.01,1994,1993,1,0,58.52,normal,0,0,0
206,2026-01-01 09:51:00,52,medium,client_1,server_1,router_1,2,client-router-server,4.1,1.02,24,71.36,61.33,35.4,60.38,9.07,4.1,0.34,2604,2596,8,4,54.11,normal,0,0,0
207,2026-01-01 09:51:00,52,high,client_2,server_1,router_1,2,client-router-server,1.53,0.62,44,74.17,100.0,100.0,80.29,12.67,1.53,5.78,1270,1197,73,39,6.24,normal,0,0,1
208,2026-01-01 09:51:00,52,congestion,client_1,server_1,router_1,2,client-router-server,1.21,0.12,65,24.85,100.0,81.1,69.46,9.48,1.21,4.97,5065,4814,251,103,31.78,normal,0,0,1
209,2026-01-01 09:52:00,53,low,client_1,server_1,router_1,2,client-router-server,10.26,2.08,16,31.88,10.48,12.52,23.39,4.51,10.26,0.01,3390,3389,1,1,27.85,normal,0,0,0
210,2026-01-01 09:52:00,53,medium,client_3,server_1,router_1,2,client-router-server,3.77,1.02,33,72.44,100.0,100.0,120.61,11.51,3.77,3.18,3386,3279,107,89,41.05,normal,0,0,1
211,2026-01-01 09:52:00,53,high,client_1,server_1,router_1,2,client-router-server,2.19,0.63,51,70.23,100.0,100.0,84.07,7.53,2.19,3.21,2896,2804,92,6,58.06,normal,0,0,1
212,2026-01-01 09:52:00,53,congestion,client_2,server_1,router_1,2,client-router-server,0.81,0.08,63,88.51,100.0,85.87,84.97,10.93,0.81,3.73,1322,1273,49,25,43.68,normal,0,0,1
213,2026-01-01 09:53:00,54,low,client_2,server_1,router_1,2,client-router-server,8.45,1.8,8,54.26,34.66,35.44,34.26,3.79,8.45,0.01,5159,5158,1,1,50.13,normal,0,0,0
214,2026-01-01 09:53:00,54,medium,client_1,server_1,router_1,2,client-router-server,3.98,1.19,23,68.73,83.08,81.12,114.52,10.27,3.98,1.72,2278,2239,39,3,55.96,normal,0,0,1
215,2026-01-01 09:53:00,54,high,client_3,server_1,router_1,2,client-router-server,1.82,0.64,47,62.78,100.0,50.03,61.98,10.05,1.82,5.18,3317,3146,171,5,31.82,normal,0,0,1
216,2026-01-01 09:53:00,54,congestion,client_3,server_1,router_1,2,client-router-server,1.25,0.11,60,52.05,100.0,71.71,130.28,11.79,1.25,2.59,1149,1120,29,13,46.21,normal,0,0,1
217,2026-01-01 09:54:00,55,low,client_2,server_1,router_1,2,client-router-server,9.95,1.73,18,64.02,23.13,20.29,28.9,6.08,9.95,0.01,2545,2544,1,0,36.45,normal,0,0,0
218,2026-01-01 09:54:00,55,medium,client_2,server_1,router_1,2,client-router-server,4.97,0.78,25,24.8,30.26,24.56,35.39,4.85,4.97,0.01,5261,5260,1,1,16.03,normal,0,0,0
219,2026-01-01 09:54:00,55,high,client_1,server_1,router_1,2,client-router-server,1.86,0.38,44,91.3,100.0,58.28,113.49,9.57,1.86,4.04,5813,5579,234,36,50.26,normal,0,0,1
220,2026-01-01 09:54:00,55,congestion,client_3,server_1,router_1,2,client-router-server,0.86,0.14,62,88.85,100.0,100.0,90.92,4.62,0.86,4.01,3896,3740,156,52,8.86,normal,0,0,1
221,2026-01-01 09:55:00,56,low,client_2,server_1,router_1,2,client-router-server,12.07,2.62,5,43.86,16.44,19.59,29.61,6.04,12.07,0.01,5834,5833,1,1,52.83,normal,0,0,0
222,2026-01-01 09:55:00,56,medium,client_1,server_1,router_1,2,client-router-server,6.12,1.23,32,81.91,42.78,47.99,56.95,6.26,6.12,0.01,5449,5448,1,0,16.25,normal,0,0,0
223,2026-01-01 09:55:00,56,high,client_3,server_1,router_1,2,client-router-server,2.09,0.6,43,66.36,100.0,54.48,112.42,6.67,2.09,4.53,2445,2335,110,78,36.47,normal,0,0,1
224,2026-01-01 09:55:00,56,congestion,client_1,server_1,router_1,2,client-router-server,0.85,0.13,55,76.41,100.0,71.17,102.16,10.9,0.85,5.04,4257,4043,214,17,20.15,normal,0,0,1
225,2026-01-01 09:56:00,57,low,client_2,server_1,router_1,2,client-router-server,11.11,2.6,6,59.45,24.83,23.8,27.37,6.23,11.11,0.01,1657,1656,1,1,51.88,normal,0,0,0
226,2026-01-01 09:56:00,57,medium,client_2,server_1,router_1,2,client-router-server,3.81,0.93,33,53.85,87.06,53.67,115.12,8.64,3.81,3.53,2694,2599,95,48,5.48,normal,0,0,1
227,2026-01-01 09:56:00,57,high,client_2,server_1,router_1,2,client-router-server,1.69,0.64,45,29.49,95.49,64.62,125.3,9.12,1.69,4.52,5457,5211,246,72,20.6,normal,0,0,1
228,2026-01-01 09:56:00,57,congestion,client_1,server_1,router_1,2,client-router-server,0.86,0.11,66,53.11,100.0,100.0,97.3,6.82,0.86,5.89,3940,3708,232,122,42.36,normal,0,0,1
229,2026-01-01 09:57:00,58,low,client_2,server_1,router_1,2,client-router-server,9.94,2.37,10,67.01,34.81,32.45,36.13,7.09,9.94,0.01,1806,1805,1,0,29.4,normal,0,0,0
230,2026-01-01 09:57:00,58,medium,client_3,server_1,router_1,2,client-router-server,4.84,0.88,24,65.49,90.17,53.48,92.26,7.67,4.84,3.26,1931,1869,62,55,15.33,normal,0,0,1
231,2026-01-01 09:57:00,58,high,client_1,server_1,router_1,2,client-router-server,2.28,0.55,43,35.81,100.0,89.07,130.23,14.39,2.28,3.04,1344,1304,40,13,44.21,normal,0,0,1
232,2026-01-01 09:57:00,58,congestion,client_1,server_1,router_1,2,client-router-server,1.08,0.12,66,48.83,100.0,100.0,80.46,10.16,1.08,5.22,4502,4267,235,13,19.31,normal,0,0,1
233,2026-01-01 09:58:00,59,low,client_1,server_1,router_1,2,client-router-server,9.29,2.22,5,44.33,22.54,15.12,28.54,6.47,9.29,0.01,4133,4132,1,0,32.37,normal,0,0,0
234,2026-01-01 09:58:00,59,medium,client_2,server_1,router_1,2,client-router-server,6.08,1.33,32,85.04,62.9,67.77,91.38,8.67,6.08,1.43,1898,1871,27,15,23.97,normal,0,0,1
235,2026-01-01 09:58:00,59,high,client_1,server_1,router_1,2,client-router-server,1.54,0.61,48,30.34,92.38,49.36,99.62,12.04,1.54,4.09,1336,1282,54,12,25.14,normal,0,0,1
236,2026-01-01 09:58:00,59,congestion,client_2,server_1,router_1,2,client-router-server,1.12,0.12,64,89.97,100.0,99.74,74.78,15.04,1.12,5.08,5588,5305,283,260,9.38,normal,0,0,1
237,2026-01-01 09:59:00,60,low,client_1,server_1,router_1,2,client-router-server,10.83,2.04,12,67.84,41.32,34.12,41.67,5.84,10.83,0.01,3450,3449,1,1,42.97,normal,0,0,0
238,2026-01-01 09:59:00,60,medium,client_3,server_1,router_1,2,client-router-server,5.1,0.89,31,87.09,54.56,63.63,72.57,8.61,5.1,0.44,1558,1552,6,0,20.5,normal,0,0,0
239,2026-01-01 09:59:00,60,high,client_1,server_1,router_1,2,client-router-server,1.62,0.6,53,94.65,100.0,83.88,128.66,11.09,1.62,4.73,1347,1284,63,58,11.11,normal,0,0,1
240,2026-01-01 09:59:00,60,congestion,client_3,server_1,router_1,2,client-router-server,1.16,0.14,59,37.69,100.0,100.0,104.74,6.58,1.16,4.42,3907,3735,172,161,9.15,normal,0,0,1
241,2026-01-01 10:00:00,61,low,client_2,server_1,router_1,2,client-router-server,8.03,2.44,8,94.95,53.51,40.2,50.53,7.04,8.03,0.37,1066,1063,3,0,55.08,normal,0,0,0
242,2026-01-01 10:00:00,61,medium,client_1,server_1,router_1,2,client-router-server,4.6,1.05,25,50.43,63.02,68.29,57.29,7.09,4.6,0.99,3541,3506,35,29,22.58,normal,0,0,0
243,2026-01-01 10:00:00,61,high,client_1,server_1,router_1,2,client-router-server,2.03,0.7,53,93.2,100.0,76.8,66.54,7.17,2.03,2.24,5326,5207,119,118,25.69,normal,0,0,1
244,2026-01-01 10:00:00,61,congestion,client_3,server_1,router_1,2,client-router-server,1.04,0.13,61,76.9,100.0,100.0,120.83,12.11,1.04,1.96,2263,2219,44,34,26.0,normal,0,0,1
245,2026-01-01 10:01:00,62,low,client_2,server_1,router_1,2,client-router-server,9.26,1.45,17,79.91,47.86,44.73,60.8,8.9,9.26,0.01,1322,1321,1,1,48.37,normal,0,0,0
246,2026-01-01 10:01:00,62,medium,client_1,server_1,router_1,2,client-router-server,6.06,1.02,20,66.83,55.86,40.36,51.44,5.71,6.06,0.41,1747,1740,7,0,13.51,normal,0,0,0
247,2026-01-01 10:01:00,62,high,client_3,server_1,router_1,2,client-router-server,2.31,0.62,48,28.51,38.37,40.74,58.45,4.85,2.31,0.01,4269,4268,1,1,55.04,normal,0,0,0
248,2026-01-01 10:01:00,62,congestion,client_1,server_1,router_1,2,client-router-server,0.98,0.08,56,71.25,100.0,52.27,74.61,11.97,0.98,5.32,3492,3307,185,73,48.91,normal,0,0,1
249,2026-01-01 10:02:00,63,low,client_2,server_1,router_1,2,client-router-server,9.13,2.72,16,29.86,15.25,9.77,26.45,7.77,9.13,0.01,2347,2346,1,1,55.27,normal,0,0,0
250,2026-01-01 10:02:00,63,medium,client_3,server_1,router_1,2,client-router-server,5.48,1.1,21,50.36,51.31,32.99,62.33,5.41,5.48,0.1,5238,5233,5,3,11.21,normal,0,0,0
251,2026-01-01 10:02:00,63,high,client_1,server_1,router_1,2,client-router-server,1.95,0.62,52,83.01,100.0,66.78,88.4,9.12,1.95,5.57,2550,2408,142,89,21.06,normal,0,0,1
252,2026-01-01 10:02:00,63,congestion,client_2,server_1,router_1,2,client-router-server,0.85,0.11,63,30.74,100.0,62.83,86.32,8.4,0.85,3.14,3669,3554,115,115,29.41,normal,0,0,1
253,2026-01-01 10:03:00,64,low,client_2,server_1,router_1,2,client-router-server,9.84,1.95,16,85.28,28.61,29.41,31.84,7.46,9.84,0.01,5565,5564,1,1,9.97,normal,0,0,0
254,2026-01-01 10:03:00,64,medium,client_2,server_1,router_1,2,client-router-server,5.2,1.08,33,82.37,92.69,59.45,71.89,8.4,5.2,1.44,1230,1213,17,10,58.33,normal,0,0,1
255,2026-01-01 10:03:00,64,high,client_3,server_1,router_1,2,client-router-server,2.48,0.52,42,59.25,100.0,61.38,118.78,9.03,2.48,4.66,2178,2077,101,7,17.4,normal,0,0,1
256,2026-01-01 10:03:00,64,congestion,client_1,server_1,router_1,2,client-router-server,1.24,0.12,64,56.62,100.0,75.12,68.13,12.24,1.24,4.92,5807,5522,285,56,19.62,normal,0,0,1
257,2026-01-01 10:04:00,65,low,client_2,server_1,router_1,2,client-router-server,11.25,1.71,13,29.27,10.53,8.07,20.53,4.24,11.25,0.01,5599,5598,1,1,55.34,normal,0,0,0
258,2026-01-01 10:04:00,65,medium,client_2,server_1,router_1,2,client-router-server,3.92,0.97,23,39.17,43.88,31.99,55.62,6.35,3.92,0.01,5739,5738,1,0,20.53,normal,0,0,0
259,2026-01-01 10:04:00,65,high,client_2,server_1,router_1,2,client-router-server,2.11,0.55,49,25.65,65.72,33.94,51.87,10.06,2.11,0.67,2978,2959,19,19,23.7,normal,0,0,0
260,2026-01-01 10:04:00,65,congestion,client_1,server_1,router_1,2,client-router-server,1.04,0.12,68,77.99,100.0,91.67,90.63,7.94,1.04,5.9,4860,4574,286,31,18.6,normal,0,0,1
261,2026-01-01 10:05:00,66,low,client_1,server_1,router_1,2,client-router-server,9.01,2.34,15,81.79,42.06,25.15,59.71,5.21,9.01,0.01,2111,2110,1,1,29.95,normal,0,0,0
262,2026-01-01 10:05:00,66,medium,client_3,server_1,router_1,2,client-router-server,5.5,1.31,22,27.07,21.36,11.33,31.0,5.55,5.5,0.01,5954,5953,1,0,5.24,normal,0,0,0
263,2026-01-01 10:05:00,66,high,client_3,server_1,router_1,2,client-router-server,1.52,0.37,52,90.52,100.0,83.66,82.14,10.54,1.52,3.23,2772,2683,89,37,34.71,normal,0,0,1
264,2026-01-01 10:05:00,66,congestion,client_3,server_1,router_1,2,client-router-server,1.14,0.12,63,81.61,100.0,77.22,128.34,5.41,1.14,4.43,4959,4740,219,51,30.75,normal,0,0,1
